STU_ID,X1TXMTSCOR,X1PAREDU,X1SES,X1MTHINT,X1SCIINT,X2TXMTSCOR,X2PAREDU,X2BEHAVEIN,X2MTHINT_R,X2SCIINT,X3TGPAHIMTH,X3TGPAHISCI,X3TGPAACAD,X3TGPASTEM,X4X2SES,X5GPAALL,S1GOODGRADES,S1HRMHOMEWK,S1HRSHOMEWK,S1HROTHHOMWK,S1HRACTIVITY,S1HRTV,S1HRVIDEO,S1HRONLINE,S2LATESCH,S2ABSENT,S2WOHWDN,S2WOPAPER,S2WOBOOKS,S2SKIPCLASS,S2INSCHSUSP,S2OUTSCHSUSP,S2DISCIPLINE,S2EXPELLED,S2ARRESTED,S2JUVHOME,A1SCHCONTROL,A1MTHSCIFAIR,A1MSSUMMER,A1MSAFTERSCH,A1MSMENTOR,A1MSSPEAKER,A1MSFLDTRIP,A1MSPRGMS,A1HRTEACHERS,A1HRSTUDENT,A1TCHRABSENT,A1PRNTINV,A1UNPREP,A1HEALTH,A1RESOURCES,C1PLANPARENT,C1SIGNOFF
10661,64.3184,5,1.3935,0.49,-7.0,61.6666,6,1.06,0.83,1.44,2.5,3.0,3.5,3.5,0.8338,2,1,1,-7,2,3,1,1,1,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,0,1,10,2,2,3,3,1,4,1,1
10662,49.3142,5,1.3306,0.19,-1.05,57.8673,6,0.37,0.71,0.97,3.0,4.0,3.5,3.5,1.4019,3,1,1,1,3,3,2,2,1,1,2,3,1,2,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7
10663,48.3826,-8,0.8459,-1.31,0.16,53.2407,6,0.0,0.71,-0.4,3.0,2.5,3.0,2.5,1.7071,2,1,1,1,2,3,1,1,2,2,3,5,1,1,1,1,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,6,2,1,1,1,1,2,1,0
10665,43.2111,-8,0.621,0.19,-1.83,-8.0,-8,-8.0,-8.0,-8.0,1.5,2.5,2.5,2.5,-8.0,1,2,2,1,2,3,1,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,0,0,1,1,1,2,5,1,1,1,1,2,-8,-8
10666,62.9028,4,1.1217,0.1,-0.67,55.9325,5,0.87,-0.6,-0.04,3.0,3.5,3.5,3.5,1.1797,3,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,1,1,10,4,2,2,2,1,2,-7,-7
10668,40.9487,3,0.1173,-0.18,0.16,39.4878,4,0.89,0.19,-7.0,2.0,3.0,2.5,2.5,0.4353,0,2,2,2,3,1,2,3,3,2,3,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,1,0,0,0,0,10,2,1,1,1,1,2,-7,-7
10669,39.9313,4,1.1166,0.49,-7.0,33.6261,5,-0.61,-0.08,0.34,1.0,1.0,2.0,1.5,1.4934,1,1,1,-7,1,3,1,1,1,3,1,5,2,1,2,1,-7,-7,-7,-7,-7,2,0,0,0,0,0,1,0,5,10,1,1,3,1,1,1,0
10671,44.6276,4,-0.17,-1.19,-7.0,35.6497,3,0.79,-1.25,-7.0,-8.0,-8.0,-8.0,-8.0,-0.8168,1,1,1,-7,1,4,4,1,3,1,2,1,2,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-7
10674,60.0416,5,1.1745,-1.11,-0.67,64.5687,6,0.59,-1.0,-7.0,3.0,3.5,3.5,3.0,1.2096,3,2,2,1,2,2,1,1,1,1,3,1,1,2,1,1,-7,-7,-7,-7,-7,1,1,1,0,0,1,1,1,2,8,2,2,2,1,1,1,1
10677,50.3951,4,0.5316,-0.96,-2.59,46.2783,5,-0.38,-0.99,-7.0,2.0,2.0,2.5,2.0,0.5412,0,1,2,1,2,3,3,-9,2,5,2,2,2,1,1,2,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8
10678,59.5898,-8,1.3101,-1.68,0.88,63.5163,6,-0.31,-0.6,1.36,2.5,3.5,3.5,3.5,1.5993,1,1,1,1,2,3,3,1,3,3,3,4,1,2,1,1,-7,-7,-7,-7,-7,2,0,1,0,0,1,1,1,2,6,2,1,2,2,3,1,1
10681,-8.0,-8,-8.0,-8.0,-8.0,60.7203,7,-9.0,-0.2,0.97,1.0,2.0,1.5,1.5,1.3846,0,-8,-8,-8,-8,-8,-8,-8,-8,2,5,-9,1,1,4,2,-7,-7,-7,-7,-7,1,1,0,1,0,0,0,1,12,3,3,4,4,2,2,-8,-8
10688,64.2884,2,-0.3173,1.69,0.16,53.968,4,1.06,1.36,-0.45,3.0,4.0,3.5,3.5,-0.1319,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,1,1,1,0,5,6,2,2,2,1,2,1,1
10689,54.5261,2,-0.8455,-7.0,-0.61,53.1698,2,-0.03,-7.0,-0.04,2.5,2.5,3.0,3.0,-0.7644,0,1,-7,2,3,1,1,1,1,2,3,1,1,2,1,2,-7,-7,-7,-7,-7,1,1,0,0,0,0,0,0,15,2,1,3,3,2,1,1,1
10690,57.5938,4,0.8375,-1.03,-1.05,51.2875,5,-1.12,0.44,0.27,1.5,3.5,2.5,2.5,0.7444,0,3,2,1,1,1,2,1,6,1,3,5,1,5,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,1,1,4,8,3,2,2,1,1,1,1
10691,52.7325,2,-0.9072,-0.66,-0.6,58.3764,2,0.74,-0.21,-1.14,2.5,3.0,3.5,3.0,-0.9294,3,1,3,2,2,4,1,1,1,2,3,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,1,1,1,0,3,2,2,1,2,1,1,1,0
10695,44.6832,5,0.6152,-0.66,0.16,53.2158,6,0.68,-0.21,-0.04,3.5,4.0,3.0,3.0,0.4874,2,2,2,2,2,3,3,1,3,3,1,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,0,0,1,-9,-9,-9,-9,-9,-9,-9,-7,-7
10696,54.0685,4,0.028,-0.29,0.16,56.1964,5,0.41,-1.24,-1.93,2.5,2.5,3.5,3.5,0.6044,3,2,1,2,2,3,2,-9,2,2,4,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,1,1,0,5,5,1,2,2,1,1,-7,-7
10700,63.0841,5,1.0828,0.49,0.86,67.769,6,1.06,-0.35,1.01,3.0,3.0,3.5,3.0,0.9491,1,1,1,1,2,2,3,2,4,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,6,8,1,2,1,1,1,1,0
10701,39.9234,4,0.8583,0.96,0.93,55.9766,5,0.38,-9.0,-0.04,2.5,3.0,3.0,3.0,1.2146,1,1,5,5,5,4,4,1,3,3,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,0,1,1,10,1,3,3,3,2,3,-7,-7
10704,52.1738,-8,0.1241,-0.17,-0.66,55.6338,7,-0.52,0.71,-9.0,2.0,2.5,2.0,2.5,0.6967,0,2,1,1,1,2,1,6,1,3,2,3,3,2,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,0,1,0,7,2,3,4,3,2,1,-8,-8
10705,46.7213,4,1.0912,0.49,-0.24,51.8903,5,1.03,0.58,-0.04,3.5,3.5,3.5,3.5,0.9214,2,1,2,2,2,2,2,-9,1,2,1,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,1,0,1,0,0,1,5,1,1,1,2,1,1,-7,-7
10706,46.6152,4,0.5269,0.55,0.54,51.8593,5,-9.0,0.83,-0.45,1.5,1.5,2.0,2.0,0.1272,0,2,1,2,2,3,4,5,3,1,3,5,2,1,1,-9,-7,-7,-7,-7,-7,1,0,1,1,0,0,1,1,10,1,3,3,3,2,3,-7,-7
10708,59.614,3,1.1097,-0.18,0.16,59.8551,4,0.7,-0.21,0.26,2.0,3.0,3.0,3.0,0.8915,2,2,2,1,1,6,4,2,2,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,1,1,8,3,1,2,2,1,2,0,-7
10709,62.5611,-8,0.273,-0.39,0.16,65.81,6,-1.55,0.73,0.34,1.0,3.5,1.5,2.0,0.8426,1,3,1,1,1,3,1,1,2,5,2,5,3,2,2,1,-7,-7,-7,-7,-7,1,0,1,1,0,0,1,1,30,2,1,1,1,1,1,1,0
10711,48.1431,3,0.3341,0.57,-0.28,47.4638,4,-0.07,0.61,-0.04,4.0,3.0,2.0,2.5,0.4962,0,1,1,1,1,3,1,1,1,2,1,2,2,3,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,0,0,0,10,1,1,2,3,1,2,1,0
10713,50.9537,4,1.4744,2.08,-1.77,54.6615,5,0.26,1.77,0.65,3.5,2.0,3.0,2.5,1.1242,2,2,2,2,4,5,2,2,2,2,5,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,1,1,0,10,5,1,1,1,1,1,-7,-7
10715,61.289,4,0.8881,1.69,0.56,60.4975,5,0.11,1.35,-7.0,1.5,2.0,2.5,2.0,0.123,0,1,2,1,2,2,2,2,2,1,5,2,1,1,2,1,-7,-7,-7,-7,-7,1,1,0,0,0,1,1,0,50,5,2,3,3,2,2,1,1
10716,41.5229,2,-0.5771,1.34,0.82,52.2646,2,0.54,-1.64,0.61,1.5,2.5,2.5,2.0,-0.6139,0,1,2,2,2,1,2,1,1,1,3,3,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,1,1,1,3,5,2,3,4,1,3,1,1
10720,54.6628,1,-1.2395,0.39,0.15,55.6999,1,-0.11,0.59,-1.07,2.5,3.5,3.0,3.0,-0.0241,2,1,1,2,1,1,6,1,6,4,3,2,1,2,1,1,-7,-7,-7,-7,-7,1,0,1,0,1,1,1,0,20,10,1,3,3,3,1,-8,-8
10721,-8.0,-8,-8.0,-8.0,-8.0,30.2417,5,0.27,-1.89,-7.0,3.0,3.0,2.5,2.5,-0.0011,1,-8,-8,-8,-8,-8,-8,-8,-8,3,5,1,1,1,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7
10724,54.4015,-8,0.308,-0.36,-7.0,56.5109,7,0.87,0.19,-0.04,2.5,3.5,3.5,3.0,1.6769,2,1,1,-7,1,2,1,1,6,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,1,0,0,0,1,1,5,5,1,2,2,2,3,1,1
10725,64.1967,7,1.1489,0.19,-7.0,65.8923,7,0.26,-7.0,-0.83,2.0,2.0,3.5,3.5,0.8132,3,2,1,-7,1,3,4,1,5,3,2,2,2,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,1,1
10726,52.3973,7,1.7902,0.86,0.93,33.3789,6,0.37,-1.64,-1.5,2.0,1.5,3.0,2.5,0.9426,3,1,1,2,6,6,2,1,2,1,2,3,1,2,1,1,-7,-7,-7,-7,-7,1,1,1,0,0,1,1,1,-9,-9,-9,-9,-9,-9,-9,1,0
10728,65.2788,4,0.2238,0.57,0.16,65.5015,6,0.87,-0.48,1.44,4.0,4.0,4.0,4.0,0.5254,3,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,18,5,1,2,3,2,1,1,1
10729,59.0949,-8,0.003,0.87,-0.17,60.0308,4,0.75,1.36,1.08,4.0,3.0,3.5,3.5,-0.3318,1,2,2,2,2,1,2,1,4,1,1,2,2,1,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,0,0,0,15,2,1,3,3,2,1,1,1
10730,55.3994,-8,0.1646,-9.0,-7.0,60.3036,5,0.42,2.17,-0.44,3.5,3.5,3.0,3.0,0.9857,1,1,2,-7,3,2,6,1,1,1,2,3,2,1,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-7
10731,47.3738,2,-0.5506,1.35,1.38,49.2187,2,0.87,1.35,0.97,2.0,3.0,2.5,3.0,-0.4447,1,1,2,1,2,4,4,4,1,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,0,1,1,3,6,2,3,3,2,2,1,1
10732,60.2833,2,-1.0862,0.57,-0.67,64.4782,2,-0.71,-0.18,-0.4,1.0,1.5,2.0,1.5,-1.0444,3,1,1,1,3,1,4,1,3,2,2,2,5,2,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,3,4,2,2,2,3,2,-8,-8
10733,54.1823,2,-0.4549,-7.0,-7.0,51.2988,2,1.06,-7.0,1.44,3.0,2.5,3.0,3.0,-0.2516,1,1,-7,-7,2,1,2,1,1,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,0,0,0,15,2,1,3,3,2,1,1,1
10734,49.7159,5,1.1341,-0.54,1.0,49.728,6,-0.33,-7.0,-7.0,0.5,1.5,2.5,1.5,0.5888,1,1,1,1,1,2,-9,2,1,1,3,3,3,2,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,5,15,2,2,2,1,3,1,1
10735,59.0756,4,0.6284,1.69,2.03,46.7087,5,1.02,0.19,1.36,4.0,3.5,3.5,3.5,0.9777,3,1,1,1,1,1,2,2,5,1,1,2,1,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
10736,56.236,2,-0.2285,1.71,-7.0,64.7113,3,0.67,0.32,0.34,1.5,3.5,3.0,3.0,-0.2928,1,1,3,-7,5,6,1,2,1,2,1,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,0,1,5,5,1,2,1,1,3,0,-7
10737,66.0161,4,0.7961,0.19,-0.17,62.5471,5,0.7,-9.0,-7.0,4.0,3.5,4.0,3.5,0.2357,3,1,1,2,2,4,2,1,2,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0
10738,60.0664,3,0.2391,0.19,0.16,47.3588,4,-0.82,-0.6,-0.4,3.0,2.5,3.5,3.0,0.5203,1,1,2,1,1,2,2,1,2,3,4,3,3,2,1,1,-7,-7,-7,-7,-7,2,0,0,0,1,0,1,1,2,3,1,1,2,2,2,1,1
10741,28.2335,-8,-0.4404,-9.0,-7.0,46.5081,3,0.11,-7.0,0.34,1.0,1.5,2.0,1.5,-0.7061,0,-9,3,-7,2,3,3,2,3,2,2,2,2,2,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-7
10742,53.8705,2,-0.6333,1.71,0.16,63.6392,2,0.74,1.38,0.7,4.0,4.0,4.0,4.0,-0.7593,3,1,3,2,3,1,2,1,1,1,2,1,1,2,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,1,1,1,10,5,2,2,3,1,3,1,1
10744,51.4891,-8,-0.0226,0.01,0.93,-8.0,-8,-8.0,-8.0,-8.0,2.5,3.0,3.0,3.0,-8.0,2,1,2,2,2,1,5,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,1,0
10745,55.9822,5,1.2108,0.19,-7.0,56.3237,6,0.55,0.71,-0.83,3.0,3.5,3.5,3.5,1.3365,2,1,1,-7,2,4,1,1,1,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,0,0,0,21,7,1,1,2,1,1,1,1
10750,62.4049,7,1.6793,0.51,1.7,-8.0,7,-8.0,-8.0,-8.0,2.5,3.0,3.5,3.5,1.5338,1,1,3,2,4,2,1,1,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,1,0,0,0,1,10,10,1,1,2,1,1,1,0
10751,60.7125,5,1.2149,0.86,0.93,67.8755,6,-1.51,-9.0,-9.0,4.0,4.0,3.5,4.0,1.3206,1,1,1,1,2,2,1,1,1,2,3,5,3,3,2,1,-7,-7,-7,-7,-7,2,1,0,0,0,1,1,1,2,5,1,2,2,1,2,-7,-7
10752,59.4938,4,1.433,-0.36,0.54,64.3062,5,0.52,0.96,1.71,1.5,2.5,2.5,2.5,1.2481,0,1,1,2,3,3,2,1,2,2,2,3,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,1,1,1,2,2,2,1,2,1,1,1,1
10756,61.8085,4,0.4308,1.22,-1.0,65.1234,5,0.74,-0.18,-0.83,3.0,3.5,3.5,3.5,0.811,3,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,-7,-7,-7,-7,-7,1,0,0,1,1,0,0,1,15,5,2,2,2,1,2,1,0
10758,36.24,5,1.5402,0.55,-0.17,-8.0,-8,-8.0,-8.0,-8.0,2.5,3.0,3.0,2.5,-8.0,2,2,1,1,1,4,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,0,0,0,1,0,1,1,2,3,1,1,2,2,2,1,1
10759,52.9801,3,-0.3431,1.69,0.49,56.3041,4,0.37,1.75,1.71,1.0,2.5,2.5,2.0,-0.8085,0,1,2,2,3,4,2,2,2,2,3,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,0,1,10,5,2,3,2,2,2,1,1
10761,54.744,5,1.0326,0.58,0.54,55.8004,5,0.53,0.96,0.61,3.5,3.0,3.5,3.5,0.3807,3,1,1,2,2,3,1,1,1,3,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,0,0,0,15,4,3,1,1,1,2,-8,-8
10762,48.2333,-8,-0.2838,-7.0,-0.67,54.0101,1,0.89,0.58,-0.04,3.5,3.0,3.0,3.0,-0.9951,1,1,-7,1,1,2,6,1,6,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,0,1,1,20,2,1,2,2,2,3,1,1
10766,56.729,2,0.3714,-0.18,0.09,52.3179,2,0.37,0.05,-0.02,3.0,-9.0,2.5,3.0,0.2334,1,2,1,1,1,1,2,1,4,1,2,3,1,2,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,15,5,1,1,1,1,1,-7,-7
10767,40.5434,-8,-0.1256,0.96,-0.17,41.1363,2,0.61,1.25,0.62,2.0,1.5,2.0,2.0,-0.8343,1,1,1,1,1,4,5,4,6,1,5,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,1,0
10769,59.8366,4,-0.3421,-0.18,0.54,62.0237,5,0.21,0.19,-0.33,-8.0,-8.0,-8.0,-8.0,0.2003,3,1,2,2,3,3,2,1,3,4,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,0,1,0,1,0,8,1,1,2,2,1,2,1,0
10770,44.343,4,0.3538,-1.81,-0.27,50.7701,5,0.87,-0.6,-0.36,3.0,2.0,2.5,2.5,0.3205,1,2,1,1,2,1,2,1,3,1,3,2,1,1,1,1,-7,-7,-7,-7,-7,2,1,0,1,1,0,1,1,2,5,1,1,1,1,1,1,0
10771,46.6853,4,0.4895,2.08,-0.28,61.3461,4,0.35,0.44,-0.45,2.5,2.0,2.5,2.0,0.141,0,1,2,1,1,4,1,1,2,3,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,20,2,1,3,2,2,3,-8,-8
10774,-8.0,-8,-8.0,-8.0,-8.0,61.3086,6,1.21,-1.25,-0.4,4.0,4.0,4.0,4.0,0.3564,3,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,2,6,2,2,2,2,2,-7,-7
10775,36.1288,5,0.2484,1.34,0.99,53.6205,6,0.4,1.36,-7.0,2.0,2.5,2.0,2.0,0.0161,1,1,2,2,2,2,1,1,1,3,2,1,1,1,2,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,20,5,1,3,2,2,2,-7,-7
10776,46.6643,4,-0.101,-0.66,1.71,50.1243,5,0.89,-7.0,-7.0,3.0,3.0,2.5,2.5,0.659,0,1,1,2,1,1,3,6,6,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,2,1,0,0,0,1,1,0,3,5,1,2,3,1,3,-7,-7
10782,52.5833,7,1.2635,-0.71,-1.07,59.8685,7,-0.42,-0.99,-7.0,2.5,1.5,2.5,1.5,1.4027,1,1,1,1,2,3,3,1,2,3,5,3,1,2,1,1,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8
10784,48.6603,4,0.2531,1.05,0.61,-8.0,-8,-8.0,-8.0,-8.0,3.0,3.0,3.5,3.0,-8.0,1,1,2,2,2,1,5,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,0,0,0,0,1,1,2,2,1,3,2,2,0,-7
10785,46.9318,2,-0.2606,-0.54,0.16,47.1458,4,0.23,-0.6,-0.04,3.0,1.5,2.5,2.0,-0.0127,2,1,1,1,1,1,1,1,3,3,3,2,1,1,1,1,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0
10788,59.9645,7,1.412,-0.34,-1.44,62.9643,7,0.79,-1.89,-0.09,1.5,2.5,2.5,2.5,1.2869,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,10,4,1,2,3,1,1,1,0
10789,61.2439,3,0.0506,1.69,0.49,63.9319,4,1.02,1.75,0.65,4.0,4.0,4.0,4.0,0.1866,3,1,2,2,1,1,5,5,1,1,1,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,0,0,1,7,3,1,3,3,1,2,1,1
10791,41.3817,4,0.4784,-0.16,-7.0,45.3896,5,0.35,-0.99,-1.61,1.0,2.0,2.0,1.5,0.8107,0,1,4,-7,4,4,4,3,3,3,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,1,0,1,10,5,3,2,2,2,3,-7,-7
10792,-8.0,-8,-8.0,-8.0,-8.0,30.3185,2,0.24,-7.0,-7.0,2.5,2.5,2.5,2.5,-0.2656,0,-8,-8,-8,-8,-8,-8,-8,-8,3,2,2,1,1,1,2,-7,-7,-7,-7,-7,1,0,1,1,0,1,0,1,10,5,2,2,3,3,3,1,0
10794,51.2383,2,-0.4046,0.49,1.71,41.7776,2,0.27,-0.6,-0.4,1.5,1.0,1.0,1.0,-0.5638,0,1,3,3,3,3,5,3,2,1,3,3,2,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,1,0,0,1,15,5,2,2,2,1,2,1,0
10795,66.4864,-8,0.8855,1.69,-1.05,67.9408,5,-1.08,1.13,-0.4,3.0,3.0,3.5,3.5,0.9615,3,1,1,1,1,4,2,1,1,3,3,5,2,2,2,1,-7,-7,-7,-7,-7,2,1,0,1,1,0,1,1,2,5,1,1,1,1,1,1,0
10796,68.244,7,1.1654,1.02,0.21,68.5839,7,0.7,0.06,1.44,4.0,4.0,3.5,3.5,1.0981,3,1,1,1,2,2,1,-9,-9,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,2,1,0,1,1,1,1,1,15,3,1,1,1,1,1,-7,-7
10798,53.9433,2,-0.2295,2.08,-0.17,42.2709,2,0.73,2.17,-0.02,3.5,3.0,3.5,3.0,-0.0703,2,1,1,1,2,1,1,1,3,1,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,1,1,1,5,5,1,3,3,1,2,-7,-7
10805,53.754,5,0.8218,-1.01,0.16,40.7139,6,-0.45,-7.0,-7.0,1.0,1.5,2.0,1.5,0.9781,1,2,1,2,2,2,3,2,3,3,2,4,1,1,2,2,-7,-7,-7,-7,-7,1,1,1,1,0,0,0,1,10,10,2,2,2,2,3,-7,-7
10808,62.1621,5,0.6618,-0.71,0.61,52.9523,4,0.55,-0.99,1.08,2.0,2.0,3.0,2.0,-0.0834,0,1,1,1,2,6,1,1,1,1,2,2,1,2,1,1,-7,-7,-7,-7,-7,1,1,1,0,0,1,1,1,-9,-9,-9,-9,-9,-9,-9,1,0
10815,-8.0,-8,-8.0,-8.0,-8.0,45.4458,2,0.74,-0.6,-1.93,4.0,3.0,3.0,3.5,-0.2348,3,-8,-8,-8,-8,-8,-8,-8,-8,2,3,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,1,1,1,5,6,1,2,2,1,1,1,-9
10816,51.06,3,0.511,-1.31,-7.0,52.8895,4,0.35,-0.2,-7.0,2.0,3.5,3.0,3.0,0.5754,1,2,2,-7,2,2,4,1,3,3,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,1,0,0,1,-9,-9,1,2,1,1,1,1,1
10818,49.5554,7,1.479,-1.79,0.16,58.6043,7,0.24,-0.33,-0.04,3.0,3.0,3.0,3.0,1.3915,2,2,1,1,2,3,2,2,2,2,3,2,1,1,2,1,-7,-7,-7,-7,-7,2,1,0,0,1,1,1,1,7,1,1,1,1,1,1,-7,-7
10819,58.0802,4,0.0397,-2.46,-0.67,40.2496,5,-4.16,-1.25,-2.24,1.5,2.0,2.0,2.0,-0.1456,1,1,1,1,1,3,1,1,2,5,3,5,5,5,5,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0
10820,62.247,4,0.1703,0.19,-7.0,38.6041,5,0.69,-0.6,-7.0,2.0,2.5,2.5,2.5,0.4194,1,1,2,-7,3,1,1,1,1,1,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,25,2,1,1,1,1,3,1,1
10822,49.9332,-8,-0.193,0.19,-7.0,55.5503,4,0.37,1.52,-7.0,4.0,3.5,3.5,4.0,0.1671,1,1,1,-7,1,1,1,1,1,2,3,3,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,1,0,1,8,3,3,3,4,2,2,1,1
10823,63.2415,5,0.8268,0.86,2.03,69.2082,6,0.11,0.96,0.93,3.0,2.5,3.5,3.0,0.5699,2,1,2,2,4,5,2,2,2,2,2,2,2,2,1,1,-7,-7,-7,-7,-7,2,0,0,1,0,1,1,1,2,5,1,2,2,1,2,-7,-7
10824,55.9815,7,0.8071,0.87,0.56,54.1569,2,1.02,-1.89,1.4,4.0,3.0,4.0,4.0,-0.1228,2,2,1,4,3,2,3,1,5,1,1,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,5,3,2,4,4,1,4,0,-7
10825,48.8438,-8,-0.3042,1.02,-0.69,48.6477,1,0.52,-0.74,-7.0,1.5,3.5,3.5,3.0,-0.9077,3,1,1,1,1,5,1,1,1,2,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,1,1,10,2,1,2,1,1,1,1,1
10826,53.4824,5,1.48,0.19,-7.0,54.2247,6,1.21,0.71,0.34,4.0,3.0,3.5,3.5,1.654,2,2,3,-7,2,3,4,1,5,1,1,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,0,0,0,1,0,5,5,1,4,4,1,2,1,1
10827,58.4039,7,2.2037,-0.96,-7.0,62.3353,7,0.87,-7.0,0.19,3.5,3.5,3.5,3.0,1.8778,1,1,2,-7,2,3,1,1,4,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,1,1,1,-9,-9,-9,-9,-9,-9,-9,-7,-7
